content,label
i am sorry but you have messed up with my request.,7
start the poker game,12
yes fantastic.,1
play my play list,14
look for a radio station called rhythm on the frequency one,15
i want to play rock paper scissors let's play,12
do you know any jokes,6
please tell me it once again.,10
i am sorry but that's not the correct response.,7
could you please check and confirm last thing i said.,3
post a complaint via twitter to cvs pharmacy,19
lets begin buddy,9
check and confirm that please.,3
open spotify and play list five,13
play music radio for me,15
would you confirm the question.,3
i want to hear sleeptime playlist next,13
this is of no importance to me.,4
how has your life been changed by me,9
next podcast,14
are there any events going on downtown tonight,16
please inform me of any new status updates,20
hey olly tell me what shops i am near,17
play radio mirchi for me,15
what did you say in the last conversation.,10
play ping pong,12
would you check and confirm last thing said please.,3
what are movies that are playing near me with high reviews,18
i do not really care.,4
tell my facebook group that i've arrived,19
elaborate me about your answers further.,5
change channel to one hundred and three,15
can you confirm it.,3
what is the status of my order,22
you have done a wrong thing.,7
when does panama city mall open,16
repeat what i've just said please.,10
tag you're it,12
"that is cool, thanks, olly.",8
please clarify once again.,5
what is currently trending on twitter,20
i am sorry but you got that incorrectly.,7
make my collection mostly pop with a good bit of psychedelia,13
"shit, that isn't what i wanted.",7
what movies are playing in columbia,18
bring up twitter to target customer service,19
play that podcast i was listening to yesterday,14
open minestart game from previous played level,12
play song aces high,13
whats online,20
i'm hungry show me some takeaway food,21
olly talk to you later on.,2
play my playlist,13
"wouldn't know, olly.",4
start my bible study book again,11
would you check and confirm the question please.,3
please send a complaint about my horrible experience with a company,19
you have got the answer exactly.,1
please turn on the sean hannity show on am,15
what movies are being shown at the regal cinema,18
anything would be fine with me.,4
please find the radio station currently playing howard stern,15
can you repeat please.,10
once again explain your answer.,5
could you confirm detail please.,3
are there any good social events happening in my area,16
i need to know where to get chicken wings in benton ar,17
complain for cheating,19
opinion about latest gadgets,9
have a anyinput day,9
will you tell me again please.,10
yeap good response.,1
can i carry out with this restaurant,22
please play the next episode,14
it seems like the answer was not correct.,7
what's happening in my social media,20
did you get the instruction correctly?,3
post complaint about service a,19
elaborate me further on your answer please.,5
olly i like you cancel.,2
resume harry potter book five,11
list all the nearby shops,17
"that's amazing job, musch appreciated.",8
"wonderful work, you did well, olly.",8
what's new on social media,20
what events are happening today,16
say something funny,6
yeah answer was correct.,1
does fongs have delivery,22
i want to play poker with you,12
is there any new vegan news on facebook,20
whats a good joke,6
next episode please,14
play be warned by tech n9ne,13
play mindsweeper with me,12
"hmm, you've done this all in wrong manner.",7
you've got your understanding correcly.,1
olly please shut down.,2
is there any type of festival going on in town this weekend,16
yeap amazing response to command.,1
call peking garden,21
strongly agree.,1
"ah it's awesome, olly.",8
does mcdonalds do takeaway,22
get us spaghetti from pizza hut,21
what posts have i missed from my friends,20
i want to hear chopin now,13
play chess,12
play the list from my favorites,13
how about you,9
what events are going in my town this week,16
play from this point from this audiobook,11
"anything will be good with me, olly.",4
play the song title,13
whats a good place to eat around midtown new york,17
resume harry potter book one,11
what are today's highlights from facebook,20
the answer is confirmed.,1
"uh no, i think incorrect command.",7
will there be a farmers market in the area this weekend,16
tweet my complaint about my truck to consumer digest,19
"shit, not correct.",7
lets hear wgrr one hundred and three point five,15
"any one will be ok with me, olly.",4
what is the difference between bake and broil,0
i need to find a gift what stores are within a one mile radius,17
i would like it to be able to find recipes i have,0
