content,label
what is the total of my bank accounts,21
my american express card expires on what date,1
tell me about my health benefits,2
it was nice to get in touch,0
how many places in dallas can i rent a car,33
what is the updated points that i earned with synovus card,23
can you tell me my current bank accounts balance,21
can you say that over,43
can you remind me what i was trying to remember,15
what are the things that i wanted to keep in mind,15
"i need to know what traffic looks like nearest the smithsonian institute in washington, dc for the next hour",14
what's the amount of money accumulated in my bank accounts,21
what is the total number of days that i have taken off work since january,18
can i safely travel to france or is it dangerous,17
"how much is the atm fee for my boa card in orlando, fl",38
set a timer for 35 minutes,47
i call tails and you call heads on this coin flip i need you to do,10
what is the process for jump starting my car,27
i need $360 transfered from savings to checking account,28
roll a four sided die for me,31
what's the balance in my checking,21
i damaged the card; can you replace the card,46
what can i do in evans,44
what is the date,22
call the card company and ask them to replace my card,46
send 400 dollars between city bank and usaa accounts,28
my card was damaged by my cat; can i report that,46
what's the next day i am scheduled off,35
what time is my next paycheck coming,9
show me all new transactions,39
will my discover card ding me with transaction fees if i'm in aruba,38
why was my card declined just now when i tried to buy a jeep at carmax,13
tell me what's on my reminders list please,15
erase all items on my todo list,12
can you suggest a few credit cards that have good rewards points,30
nutritional information for celery,24
how many calories are in a sandwich,45
talk to you later,0
can you check when my visa card expires,1
how long until my paycheck shows up,9
what's the amount of calories in a cheesy omelette,45
how do i apply for american express,30
how bad is traffic to the closet atm machine,14
agreed,42
is there any opinions on the sushi at yakamoto,25
does my capital one credit card have international transaction fees,38
how do i check my rewards for my gold card,23
tell me what the date is for tomorrow,22
do you know when my next electric bill is due,8
hell nah,5
are you working for someone else,26
can you track the location of my phone,49
the car feels wobbly so check my tire pressure,36
i'd like to see if there's a travel alert for the country,17
do i need to fill up my tires,36
how much funds do i have in my bank accounts,21
what is my car's tire pressure,36
tell me a joke about animals,29
what time do i have to pay z bill,8
i need to know when my credit card is going to expire,1
i need to replace a card that my daughter spilled juice on,46
please tell me what date it is today,22
"what are some fun things to do in butte, montana",44
i'm looking for a roundtrip flight from fwa to hsv for march first to march fifth,4
are there any reputable car rental places in seattle,33
how long is it going to be until my card expires,1
peace out,0
are you now working for me,26
talk to you later!,0
"i missed what you said, please say it again",43
i need to know if my capital one credit card have international transaction fees,38
i'm looking for a roundtrip flight from aaf to dia for february 23rd to february 28th,4
can i use lettuce instead of rice,40
