content,label
What systems do you have in place for my security when using my card for everyday purchases?,61
Please tell me how the exchange rate is determined. I was expecting more money for the transaction.,55
I must change my address.,35
How do I get my cash withdrawal to show?,46
What are the various currencies and cards that you offer support for?,39
What is the basis of your exchange rates?,38
I don't see a money transfer yet,63
Why did I not get a virtual card yet?,45
The exchange rate was wrong in the foreign country I got cash in.,55
"I transferred money, why was charged for an extra fee?",23
"I asked for $40 and I only received $20, what happened?",9
I'm not happy with service and would like to delete this account.,25
My payment card was declined - could you tell me why?,67
What currencies can be used for top up?,39
How do I go about verifying my identity?,47
Are there any limits to using disposable virtual cards?,21
Am I allowed to give my daughter one of my cards to use?,8
Can I top-up my google pay?,64
There is a payment that is not mine in the App.,76
I have an emergency and lost my phone.  I need help accessing my account.,27
"I'm not happy, I want to close my account.",25
"My card is stuck in the ATM, what can I do?",4
Can I top up any amount?,69
Can you help me to quickly cancel a transaction I accidentally did to the wrong account?,28
How long will it take to deliver to the US?,41
Why was my Payment declined,67
I need help cancelling a transaction.,28
"I am getting charged fees on some payments.  Please help me understand, where are these fees disclosed?",17
Is there any way to get my salary in a different currency?,53
Why was the price higher when I paid with my card?,17
"Hi, I lost my phone yesterday, what can I do to stop someone using my account on it?",27
Can I use my bank account to send me more money?,40
Mastercard is preferred to me.,31
Help!  I think my phone may be stolen or lost!,27
"I sent money to someone but they haven't gotten it, what's going on?",0
"I am in Austria right now. I need to change my PIN ASAP, so can I still do this from here?",33
Why won't my transfer go through?,20
"Hello,  I noticed the money for an item I purchased online and have already received has been returned to my checking account. Was there an issue with the merchant accepting my payment? Or, possibly, with the bank sending it?",34
Can you tell me why you won't let me get my own money out of the money machine? I know I used the right PIN.,62
What should I do if I want to get another card for someone in my family?,8
When will I receive the cash payment from the check I deposited?,11
how soon will I see the transfer in my account?,16
Can I get a spare card for someone else to use?,8
Are there any restrictions on the disposable cards?,21
Problem with my top up going through,68
"My card payment is just showing up as pending since forever, what's going on with that, it should be going through at some point?",54
My things were stolen and I need to know if I can still use this app.,27
are you sending me my card?,41
I have to verify the source of my funds,32
Would I be charged any fees if I added money to my account using an international card?,70
What does it mean if my payment has been reverted?,34
What should I do if I don't know my password?,26
Is it possible to obtain both a Visa and a Mastercard from you?,31
Will you be adding more currencies in the future?,51
